api_name,version,scope,description
migrationcenter,v1alpha1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
migrationcenter,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
ml,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
ml,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
monitoring,v1,https://www.googleapis.com/auth/monitoring.read,View monitoring data for all of your Google Cloud and third-party projects
monitoring,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
monitoring,v1,https://www.googleapis.com/auth/monitoring,View and write monitoring data for all of your Google and third-party Cloud and API projects
monitoring,v1,https://www.googleapis.com/auth/monitoring.write,Publish metric data to your Google Cloud projects
monitoring,v3,https://www.googleapis.com/auth/monitoring.read,View monitoring data for all of your Google Cloud and third-party projects
monitoring,v3,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
monitoring,v3,https://www.googleapis.com/auth/monitoring,View and write monitoring data for all of your Google and third-party Cloud and API projects
monitoring,v3,https://www.googleapis.com/auth/monitoring.write,Publish metric data to your Google Cloud projects
netapp,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
netapp,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
networkconnectivity,v1alpha1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
networkconnectivity,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
networkmanagement,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
networkmanagement,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
networksecurity,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
networksecurity,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
networkservices,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
networkservices,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
notebooks,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
notebooks,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
oauth2,v2,openid,Associate you with your personal info on Google
oauth2,v2,https://www.googleapis.com/auth/userinfo.email,See your primary Google Account email address
oauth2,v2,https://www.googleapis.com/auth/userinfo.profile,"See your personal info, including any personal info you've made publicly available"
observability,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
ondemandscanning,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
ondemandscanning,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
oracledatabase,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
orgpolicy,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
osconfig,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
osconfig,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
osconfig,v2beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
osconfig,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
osconfig,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
oslogin,v1alpha,https://www.googleapis.com/auth/compute.readonly,View your Google Compute Engine resources
oslogin,v1alpha,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
oslogin,v1alpha,https://www.googleapis.com/auth/compute,View and manage your Google Compute Engine resources
oslogin,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
oslogin,v1beta,https://www.googleapis.com/auth/compute,View and manage your Google Compute Engine resources
oslogin,v1beta,https://www.googleapis.com/auth/compute.readonly,View your Google Compute Engine resources
oslogin,v1beta,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
oslogin,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
oslogin,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
oslogin,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
oslogin,v1,https://www.googleapis.com/auth/compute.readonly,View your Google Compute Engine resources
oslogin,v1,https://www.googleapis.com/auth/compute,View and manage your Google Compute Engine resources
pagespeedonline,v5,openid,Associate you with your personal info on Google
parallelstore,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
parallelstore,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
parametermanager,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
paymentsresellersubscription,v1,https://www.googleapis.com/auth/sdm.service,See and/or control the devices that you selected
people,v1,https://www.googleapis.com/auth/contacts,"See, edit, download, and permanently delete your contacts"
people,v1,https://www.googleapis.com/auth/contacts.other.readonly,"See and download contact info automatically saved in your ""Other contacts"""
people,v1,https://www.googleapis.com/auth/contacts.readonly,See and download your contacts
people,v1,https://www.googleapis.com/auth/directory.readonly,See and download your organization's Google Workspace directory
people,v1,https://www.googleapis.com/auth/user.addresses.read,View your street addresses
people,v1,https://www.googleapis.com/auth/user.birthday.read,See and download your exact date of birth
people,v1,https://www.googleapis.com/auth/user.emails.read,See and download all of your Google Account email addresses
people,v1,https://www.googleapis.com/auth/user.gender.read,See your gender
people,v1,https://www.googleapis.com/auth/user.organization.read,"See your education, work history and org info"
people,v1,https://www.googleapis.com/auth/user.phonenumbers.read,See and download your personal phone numbers
people,v1,https://www.googleapis.com/auth/userinfo.email,See your primary Google Account email address
people,v1,https://www.googleapis.com/auth/userinfo.profile,"See your personal info, including any personal info you've made publicly available"
places,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
places,v1,https://www.googleapis.com/auth/maps-platform.places,Private Service: https://www.googleapis.com/auth/maps-platform.places
places,v1,https://www.googleapis.com/auth/maps-platform.places.autocomplete,Private Service: https://www.googleapis.com/auth/maps-platform.places.autocomplete
places,v1,https://www.googleapis.com/auth/maps-platform.places.details,Private Service: https://www.googleapis.com/auth/maps-platform.places.details
places,v1,https://www.googleapis.com/auth/maps-platform.places.getphotomedia,Private Service: https://www.googleapis.com/auth/maps-platform.places.getphotomedia
places,v1,https://www.googleapis.com/auth/maps-platform.places.nearbysearch,Private Service: https://www.googleapis.com/auth/maps-platform.places.nearbysearch
places,v1,https://www.googleapis.com/auth/maps-platform.places.textsearch,Private Service: https://www.googleapis.com/auth/maps-platform.places.textsearch
playcustomapp,v1,https://www.googleapis.com/auth/androidpublisher,View and manage your Google Play Developer account
playdeveloperreporting,v1alpha1,https://www.googleapis.com/auth/playdeveloperreporting,See metrics and data about the apps in your Google Play Developer account
playdeveloperreporting,v1beta1,https://www.googleapis.com/auth/playdeveloperreporting,See metrics and data about the apps in your Google Play Developer account
playintegrity,v1,https://www.googleapis.com/auth/playintegrity,Private Service: https://www.googleapis.com/auth/playintegrity
policyanalyzer,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
policyanalyzer,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
policysimulator,v1alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
policysimulator,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
policysimulator,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
policytroubleshooter,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
policytroubleshooter,v3beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
policytroubleshooter,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
policytroubleshooter,v3,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
pollen,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
privateca,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
privateca,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
prod_tt_sasportal,v1alpha1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
prod_tt_sasportal,v1alpha1,https://www.googleapis.com/auth/sasportal,"Read, create, update, and delete your SAS Portal data."
publicca,v1alpha1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
publicca,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
publicca,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
pubsub,v1beta1a,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
pubsub,v1beta1a,https://www.googleapis.com/auth/pubsub,View and manage Pub/Sub topics and subscriptions
pubsub,v1beta2,https://www.googleapis.com/auth/pubsub,View and manage Pub/Sub topics and subscriptions
pubsub,v1beta2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
pubsub,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
pubsub,v1,https://www.googleapis.com/auth/pubsub,View and manage Pub/Sub topics and subscriptions
pubsublite,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
rapidmigrationassessment,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
realtimebidding,v1,https://www.googleapis.com/auth/realtime-bidding,"See, create, edit, and delete your Authorized Buyers and Open Bidding account entities"
recaptchaenterprise,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
recommendationengine,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
recommender,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
recommender,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
redis,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
redis,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
reseller,v1,https://www.googleapis.com/auth/apps.order.readonly,Manage users on your domain
reseller,v1,https://www.googleapis.com/auth/apps.order,Manage users on your domain
retail,v2alpha,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
retail,v2beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
retail,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
run,v1,https://www.googleapis.com/auth/run.readonly,See your Google Cloud Run data and the email address of your Google Account
run,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
run,v1,https://www.googleapis.com/auth/run,"See, edit, configure, and delete your Google Cloud Run data and see the email address for your Google Account"
run,v2,https://www.googleapis.com/auth/run.readonly,See your Google Cloud Run data and the email address of your Google Account
run,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
run,v2,https://www.googleapis.com/auth/run,"See, edit, configure, and delete your Google Cloud Run data and see the email address for your Google Account"
runtimeconfig,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
runtimeconfig,v1beta1,https://www.googleapis.com/auth/cloudruntimeconfig,Manage your Google Cloud Platform services' runtime configuration
runtimeconfig,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
runtimeconfig,v1,https://www.googleapis.com/auth/cloudruntimeconfig,Manage your Google Cloud Platform services' runtime configuration
saasservicemgmt,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
sasportal,v1alpha1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
sasportal,v1alpha1,https://www.googleapis.com/auth/sasportal,"Read, create, update, and delete your SAS Portal data."
script,v1,https://www.googleapis.com/auth/script.projects,Create and update Google Apps Script projects
script,v1,https://www.googleapis.com/auth/script.projects.readonly,View Google Apps Script projects
script,v1,https://www.googleapis.com/auth/spreadsheets,"See, edit, create, and delete all your Google Sheets spreadsheets"
script,v1,https://www.googleapis.com/auth/admin.directory.user,View and manage the provisioning of users on your domain
script,v1,https://www.googleapis.com/auth/documents,"See, edit, create, and delete all your Google Docs documents"
script,v1,https://www.googleapis.com/auth/groups,View and manage your Google Groups
script,v1,https://www.googleapis.com/auth/forms.currentonly,View and manage forms that this application has been installed in
script,v1,https://www.googleapis.com/auth/admin.directory.group,View and manage the provisioning of groups on your domain
script,v1,https://www.googleapis.com/auth/script.deployments.readonly,View Google Apps Script deployments
script,v1,https://www.googleapis.com/auth/userinfo.email,See your primary Google Account email address
script,v1,https://mail.google.com/,"Read, compose, send, and permanently delete all your email from Gmail"
script,v1,https://www.googleapis.com/auth/drive,"See, edit, create, and delete all of your Google Drive files"
script,v1,https://www.google.com/calendar/feeds,"See, edit, share, and permanently delete all the calendars you can access using Google Calendar"
script,v1,https://www.googleapis.com/auth/forms,View and manage your forms in Google Drive
script,v1,https://www.google.com/m8/feeds,"See, edit, download, and permanently delete your contacts"
script,v1,https://www.googleapis.com/auth/script.metrics,View Google Apps Script project's metrics
script,v1,https://www.googleapis.com/auth/script.processes,View Google Apps Script processes
script,v1,https://www.googleapis.com/auth/script.deployments,Create and update Google Apps Script deployments
searchads360,v0,https://www.googleapis.com/auth/doubleclicksearch,View and manage your advertising data in DoubleClick Search
searchconsole,v1,https://www.googleapis.com/auth/webmasters,View and manage Search Console data for your verified sites
searchconsole,v1,https://www.googleapis.com/auth/webmasters.readonly,View Search Console data for your verified sites
secretmanager,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
secretmanager,v1beta2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
secretmanager,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
securesourcemanager,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
securitycenter,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
securitycenter,v1beta2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
securitycenter,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
securityposture,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
serviceconsumermanagement,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
serviceconsumermanagement,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
servicecontrol,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
servicecontrol,v1,https://www.googleapis.com/auth/servicecontrol,Manage your Google Service Control data
servicecontrol,v2,https://www.googleapis.com/auth/servicecontrol,Manage your Google Service Control data
servicecontrol,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
servicedirectory,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
servicedirectory,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
servicemanagement,v1,https://www.googleapis.com/auth/service.management,Manage your Google API service configuration
servicemanagement,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
servicemanagement,v1,https://www.googleapis.com/auth/service.management.readonly,View your Google API service configuration
servicemanagement,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
servicenetworking,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
servicenetworking,v1beta,https://www.googleapis.com/auth/service.management,Manage your Google API service configuration
servicenetworking,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
servicenetworking,v1,https://www.googleapis.com/auth/service.management,Manage your Google API service configuration
serviceusage,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
serviceusage,v1beta1,https://www.googleapis.com/auth/service.management,Manage your Google API service configuration
serviceusage,v1beta1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
serviceusage,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
serviceusage,v1,https://www.googleapis.com/auth/service.management,Manage your Google API service configuration
serviceusage,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
sheets,v4,https://www.googleapis.com/auth/drive,"See, edit, create, and delete all of your Google Drive files"
sheets,v4,https://www.googleapis.com/auth/drive.file,"See, edit, create, and delete only the specific Google Drive files you use with this app"
sheets,v4,https://www.googleapis.com/auth/drive.readonly,See and download all your Google Drive files
sheets,v4,https://www.googleapis.com/auth/spreadsheets,"See, edit, create, and delete all your Google Sheets spreadsheets"
sheets,v4,https://www.googleapis.com/auth/spreadsheets.readonly,See all your Google Sheets spreadsheets
siteVerification,v1,https://www.googleapis.com/auth/siteverification,Manage the list of sites and domains you control
siteVerification,v1,https://www.googleapis.com/auth/siteverification.verify_only,Manage your new site verifications with Google
slides,v1,https://www.googleapis.com/auth/drive,"See, edit, create, and delete all of your Google Drive files"
slides,v1,https://www.googleapis.com/auth/drive.file,"See, edit, create, and delete only the specific Google Drive files you use with this app"
slides,v1,https://www.googleapis.com/auth/drive.readonly,See and download all your Google Drive files
slides,v1,https://www.googleapis.com/auth/presentations,"See, edit, create, and delete all your Google Slides presentations"
slides,v1,https://www.googleapis.com/auth/presentations.readonly,See all your Google Slides presentations
slides,v1,https://www.googleapis.com/auth/spreadsheets,"See, edit, create, and delete all your Google Sheets spreadsheets"
slides,v1,https://www.googleapis.com/auth/spreadsheets.readonly,See all your Google Sheets spreadsheets
smartdevicemanagement,v1,https://www.googleapis.com/auth/sdm.service,See and/or control the devices that you selected
solar,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
spanner,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
spanner,v1,https://www.googleapis.com/auth/spanner.admin,Administer your Spanner databases
spanner,v1,https://www.googleapis.com/auth/spanner.data,"See, edit, configure, and delete your Google Cloud Spanner data and see the email address for your Google Account"
speech,v1p1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
speech,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
sqladmin,v1beta4,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
sqladmin,v1beta4,https://www.googleapis.com/auth/sqlservice.admin,Manage your Google SQL Service instances
sqladmin,v1,https://www.googleapis.com/auth/sqlservice.admin,Manage your Google SQL Service instances
sqladmin,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
storage,v1,https://www.googleapis.com/auth/cloud-platform,View and manage your data across Google Cloud Platform services
storage,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud Platform services
storage,v1,https://www.googleapis.com/auth/devstorage.full_control,Manage your data and permissions in Google Cloud Storage
storage,v1,https://www.googleapis.com/auth/devstorage.read_only,View your data in Google Cloud Storage
storage,v1,https://www.googleapis.com/auth/devstorage.read_write,Manage your data in Google Cloud Storage
storagebatchoperations,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
storagetransfer,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
streetviewpublish,v1,https://www.googleapis.com/auth/streetviewpublish,Publish and manage your 360 photos on Google Street View
tagmanager,v1,https://www.googleapis.com/auth/tagmanager.delete.containers,Delete your Google Tag Manager containers
tagmanager,v1,https://www.googleapis.com/auth/tagmanager.edit.containers,"Manage your Google Tag Manager container and its subcomponents, excluding versioning and publishing"
tagmanager,v1,https://www.googleapis.com/auth/tagmanager.edit.containerversions,Manage your Google Tag Manager container versions
tagmanager,v1,https://www.googleapis.com/auth/tagmanager.manage.accounts,View and manage your Google Tag Manager accounts
tagmanager,v1,https://www.googleapis.com/auth/tagmanager.manage.users,Manage user permissions of your Google Tag Manager account and container
tagmanager,v1,https://www.googleapis.com/auth/tagmanager.publish,Publish your Google Tag Manager container versions
tagmanager,v1,https://www.googleapis.com/auth/tagmanager.readonly,View your Google Tag Manager container and its subcomponents
tagmanager,v2,https://www.googleapis.com/auth/tagmanager.delete.containers,Delete your Google Tag Manager containers
tagmanager,v2,https://www.googleapis.com/auth/tagmanager.edit.containers,"Manage your Google Tag Manager container and its subcomponents, excluding versioning and publishing"
tagmanager,v2,https://www.googleapis.com/auth/tagmanager.edit.containerversions,Manage your Google Tag Manager container versions
tagmanager,v2,https://www.googleapis.com/auth/tagmanager.manage.accounts,View and manage your Google Tag Manager accounts
tagmanager,v2,https://www.googleapis.com/auth/tagmanager.manage.users,Manage user permissions of your Google Tag Manager account and container
tagmanager,v2,https://www.googleapis.com/auth/tagmanager.publish,Publish your Google Tag Manager container versions
tagmanager,v2,https://www.googleapis.com/auth/tagmanager.readonly,View your Google Tag Manager container and its subcomponents
tasks,v1,https://www.googleapis.com/auth/tasks,"Create, edit, organize, and delete all your tasks"
tasks,v1,https://www.googleapis.com/auth/tasks.readonly,View your tasks
testing,v1,https://www.googleapis.com/auth/cloud-platform.read-only,View your data across Google Cloud services and see the email address of your Google Account
testing,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
texttospeech,v1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
texttospeech,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
threatintelligence,v1beta,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
toolresults,v1beta3,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
tpu,v1alpha1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
tpu,v2alpha1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
tpu,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
tpu,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
trafficdirector,v2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
trafficdirector,v3,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
transcoder,v1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
translate,v3beta1,https://www.googleapis.com/auth/cloud-translation,Translate text from one language to another using Google Translate
translate,v3beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
translate,v2,https://www.googleapis.com/auth/cloud-platform,View and manage your data across Google Cloud Platform services
translate,v2,https://www.googleapis.com/auth/cloud-translation,Translate text from one language to another using Google Translate
translate,v3,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
translate,v3,https://www.googleapis.com/auth/cloud-translation,Translate text from one language to another using Google Translate
vault,v1,https://www.googleapis.com/auth/ediscovery.readonly,View your eDiscovery data
vault,v1,https://www.googleapis.com/auth/ediscovery,Manage your eDiscovery data
verifiedaccess,v1,https://www.googleapis.com/auth/verifiedaccess,Verify your enterprise credentials
verifiedaccess,v2,https://www.googleapis.com/auth/verifiedaccess,Verify your enterprise credentials
videointelligence,v1p1beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
videointelligence,v1p2beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
videointelligence,v1p3beta1,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
videointelligence,v1beta2,https://www.googleapis.com/auth/cloud-platform,"See, edit, configure, and delete your Google Cloud data and see the email address for your Google Account."
